lat,lon,amenity
6.816,3.9296,school
6.8154,3.8975,school
6.8145,3.93,school
6.8141,3.9227,school
6.8137,3.1075,school
6.8135,3.1932,school
6.8131,3.1892,school
6.813,3.1886,school
6.812982,3.926366,school
6.81261,3.196603,school
6.8124,3.2464,school
6.8122,3.1144,school
6.8116,3.1967,school
6.8114,3.1577,school
6.8112,3.1814,school
6.811,3.1922,school
6.811,3.1922,school
6.8107,3.913,school
6.8106,3.1887,school
6.8104,3.9221,school
6.8104,3.9221,school
6.8101,3.9193,school
6.8094,3.9189,school
6.8087,3.2104,school
6.8083,3.1932,school
6.8079,3.9115,school
6.8077,3.1607,school
6.807,3.2028,school
6.8068,3.9088,school
6.8056,3.5907,school
6.8049,3.1926,school
6.803,3.1949,school
6.8026,3.2007,school
6.801,3.2005,school
6.8,3.1837,school
6.7951,3.2431,school
6.794811,3.122379,school
6.7941,3.9466,school
6.7937,3.3149,school
6.7925,3.2032,school
6.7852,3.2076,school
6.7852,3.2076,school
6.7727,3.49381,school
6.7703,3.1353,school
6.768,3.2251,school
6.7672,3.1472,school
6.7647,3.2579,school
6.762,3.3261,school
6.7605,3.2384,school
6.7604,3.5282,school
6.76,3.1072,school
6.755257,3.184707,school
6.7546,3.2297,school
6.753111,3.600681,school
6.753,3.1022,school
6.7507,3.273,school
6.7491,3.3078,school
6.7484,3.4952,school
6.7469,3.2934,school
6.7467,3.2835,school
6.7459,3.6632,school
6.7426,3.278,school
6.742499,3.254694,school
6.742114,3.263073,school
6.7402,3.2607,school
6.7397,3.2164,school
6.7368,3.2603,school
6.7348,3.4872,school
6.7342,3.9817,school
6.7325,3.8483,school
6.7297,3.5859,school
6.7284,3.3289,school
6.726,3.2199,school
6.7257,3.9992,school
6.7257,3.1953,school
6.7253,3.3484,school
6.724,3.2189,school
6.7238,3.3417,school
6.7237,3.1629,school
6.7236,3.1629,school
6.722676,3.498976,school
6.7221,3.2881,school
6.7165,3.2976,school
6.7164,3.2978,school
6.7162,3.353743,school
6.714444,3.30624,school
6.7144,3.3063,school
6.7136,3.9621,school
6.7126,3.2877,school
6.7124,3.1966,school
6.7121,3.0757,school
6.7116,3.307,school
6.7115,3.2306,school
6.711504,3.265228,school
6.7111,3.3066,school
6.709,3.237,school
6.7087,3.2363,school
6.7061,3.9603,school
6.7057,3.2441,school
6.7051,3.511,school
6.7046,3.5113,school
6.7045,3.3819,school
6.7044,3.3202,school
6.7044,3.5115,school
6.7034,3.2711,school
6.7031,3.271,school
6.7022,3.3554,school
6.7018,3.3416,school
6.6997,3.3033,school
6.696131,3.238124,school
6.695543,3.237033,school
6.694808,3.236636,school
6.6947,3.0582,school
6.693,3.2862,school
6.692,3.3674,school
6.691,3.2361,school
6.6901,3.2384,school
6.6899,3.294,school
6.6891,3.2294,school
6.6888,3.2294,school
6.6886,3.0224,school
6.6876,3.3317,school
6.687423,3.204204,school
6.6863,3.58,school
6.6861,3.5799,school
6.6859,3.5036,school
6.6855,3.2904,school
6.6848,3.0852,school
6.6846,3.2997,school
6.6844,3.2999,school
6.6841,3.369,school
6.6839,3.298,school
6.6836,3.2353,school
6.6833,3.2373,school
6.6829,3.3044,school
6.6829,3.3214,school
6.6829,3.3214,school
6.6821,3.2296,school
6.6819,3.2968,school
6.6816,3.3521,school
6.6815,3.229,school
6.6803,3.1846,school
6.6798,3.3688,school
6.678704,3.133608,school
6.678704,3.134508,school
6.6778,3.0364,school
6.676118,3.223476,school
6.6754,3.1264,school
6.6753,3.1262,school
6.6742,3.0575,school
6.6725,3.1762,school
6.6717,3.0445,school
6.6714,3.0581,school
6.6708,3.0904,school
6.6705,3.1576,school
6.6692,3.3744,school
6.6682,3.1293,school
6.6652,4.0054,school
6.6633,3.36,school
6.6624,3.0928,school
6.6616,3.182454,school
6.6611,3.182254,school
6.6609,3.0921,school
6.6566,3.0914,school
6.6508,2.9833,school
6.6505,3.0612,school
6.649,3.3701,school
6.6445,3.1715,school
6.6437,2.9416,school
6.6419,3.0877,school
6.641,3.0491,school
6.6409,3.0525,school
6.6381,2.9692,school
6.6378,3.207,school
6.6375,3.1556,school
6.6371,3.3857,school
6.6348,3.1117,school
6.623,3.143,school
6.6175,3.0873,school
6.6161,3.1042,school
6.6143,3.2255,school
6.6128,3.2278,school
6.61,3.1181,school
6.6093,2.9937,school
6.6042,3.0672,school
6.6034,3.1963,school
6.5959,2.9543,school
6.5944,2.935,school
6.5923,2.9417,school
6.5919,2.939,school
6.5916,2.9422,school
6.5915,2.9448,school
6.5914,2.9988,school
6.591,3.0686,school
6.5889,2.9424,school
6.5884,2.9314,school
6.5861,3.0747,school
6.583815,3.19182,school
6.5834,3.0237,school
6.5811,3.0479,school
6.5804,2.9306,school
6.5789,3.0866,school
6.5734,3.1502,school
6.5622,2.9429,school
6.5607,2.9605,school
6.5592,2.9286,school
6.5531,3.1304,school
6.5518,3.0445,school
6.5476,2.9483,school
6.5428,3.1297,school
6.5423,2.9646,school
6.541,3.0119,school
6.5408,3.0864,school
6.538477,3.064076,school
6.536185,3.067499,school
6.5354,2.8984,school
6.534079,3.132572,school
6.5341,3.0237,school
6.5305,3.1365,school
6.5288,3.1342,school
6.528645,2.998428,school
6.5273,2.9267,school
6.5264,3.142,school
6.5233,3.1401,school
6.5212,3.0608,school
6.517477,3.198612,school
6.504784,3.101992,school
6.59631,3.16493,school
6.7542,3.64758,school
6.8456,3.64784,school
6.5177,3.16887,school
6.75747,3.52776,school
6.69807,3.54724,school
6.85033,3.6344,school
6.70332,3.38315,school
6.69584,3.17539,school
6.73583,3.53417,school
6.84302,3.63841,school
6.73124,3.12397,school
6.71622,3.20258,school
6.73677,3.18616,school
6.84802,3.65248,school
6.504376,3.101495,school
6.580243,2.93082,school
6.5288,2.9979,school
6.6747,2.9831,school
6.44431,3.512497,school
6.8734,3.2978,school
6.8524,3.651,school
6.8514,3.6561,school
6.8345,3.123,school
6.8342,3.6574,school
6.8319,3.908,school
6.8315,3.9354,school
6.8165,3.2083,school
6.816,3.9296,school
6.8127,3.1968,school
6.7937,3.3149,school
6.683293,3.018268,school
6.731053,3.123932,school
6.75415,3.5506,school
6.81312,3.9288,school
6.74415,4.0031,school
6.812705,3.926865,school
6.684569,3.361946,school
6.4584,7.525122,school
6.457157,7.525215,school
6.459673,7.536035,school
6.460355,7.531242,school
6.432565,7.502852,school
6.434024,7.506589,school
6.488893,7.499479,school
6.487405,7.591169,school
6.461755,7.586601,school
6.503733,7.569231,university
6.455309,7.557867,school
6.428903,7.517448,school
6.414104,7.512851,school
8.977335,7.55845,school
7.792137,6.731998,university
7.680877,6.421942,university
7.656645,6.360058,college
7.611632,6.262983,college
7.955431,3.615423,school
11.828096,13.108769,school
11.727989,11.959721,college
13.619753,5.824262,childcare
6.626051,3.500598,school
9.022538,7.457403,school
8.994816,7.424255,school
8.99358,7.421978,school
8.992287,7.423129,school
4.861168,7.044973,school
4.385636,7.18122,school
7.394407,3.942365,college
4.744223,7.202887,school
12.498432,4.652439,school
12.500338,4.646024,school
6.436224,3.489854,kindergarten
9.955963,8.854843,school
9.953979,8.854222,school
8.318554,4.735253,school
6.796695,9.209874,school
5.513839,5.747775,school
5.51193,5.76374,school
5.50773,5.762331,college
4.733914,7.311089,school
5.50748,5.762391,school
4.859416,7.113528,school
6.828489,6.595718,school
6.788465,6.60516,school
8.743192,4.141494,school
9.966926,8.879771,school
9.965542,8.878779,school
9.93061,8.87634,school
9.973773,8.852562,school
9.971157,8.85899,school
7.783639,4.490433,school
7.781503,4.490572,school
7.779619,4.488514,school
7.779918,4.487633,school
7.783579,4.485513,school
7.783365,4.486777,school
7.784666,4.486098,school
7.126147,3.32685,school
7.128189,3.328791,school
7.131995,3.333305,school
7.780751,4.502562,school
7.283135,3.723078,school
7.285253,3.721458,school
7.245785,3.660125,school
6.821002,2.763828,school
6.911584,4.51304,school
6.871327,4.488455,school
6.868838,4.491948,school
6.868423,4.488261,school
6.921714,4.386977,school
6.853984,4.529996,school
6.856022,4.52769,school
6.988024,4.44892,school
6.98811,4.448971,school
6.989284,4.453477,school
6.989801,4.448689,school
6.922971,4.385328,school
6.968348,4.535204,school
6.987423,4.490098,school
6.985442,4.489668,school
6.794343,2.747566,school
6.476019,2.858534,school
5.855272,7.324949,school
5.863794,7.326991,school
5.858879,7.326883,school
5.86676,7.325983,school
5.852118,7.321432,school
5.876211,7.332126,school
5.875969,7.334015,school
5.847647,7.261516,school
5.844683,7.259429,school
5.423241,6.774033,school
5.426959,6.773578,school
8.831406,7.571229,school
8.829345,7.567856,school
8.829663,7.566928,school
7.404808,3.889035,school
12.271783,8.920944,school
11.929998,9.717792,school
11.94897,9.805123,school
11.949035,9.805339,school
11.559242,9.454432,school
11.558777,9.45447,school
11.97721,9.381533,school
11.992856,9.489962,school
11.993001,9.490487,school
11.959846,9.445707,school
11.960164,9.446004,school
11.916285,9.385025,school
12.40831,8.990155,school
12.578844,9.074023,school
12.574447,9.072543,school
12.789478,9.198481,school
12.78978,9.198367,school
12.548733,8.994417,school
12.483098,8.958462,school
12.800655,9.251154,school
12.564646,9.178797,school
12.806713,9.300859,school
12.5746,9.070154,school
12.781109,9.147664,school
12.781213,9.1479,school
5.319308,6.823255,school
5.319539,6.823304,school
5.320053,6.82294,school
5.321586,6.824242,school
5.317363,6.82137,school
5.326553,6.821599,school
5.31837,6.822836,school
5.313235,6.827138,school
5.312317,6.831384,school
12.327539,8.94662,school
12.326321,8.953868,school
12.364946,8.948923,school
12.364698,8.979132,school
12.365897,8.913412,school
12.365486,8.913125,school
12.364461,8.916865,school
12.366035,8.91424,school
12.587128,8.83875,school
12.3453,8.861289,school
12.345686,8.861655,school
12.647122,8.734006,school
12.647068,8.731623,school
12.653821,8.705836,school
12.6656,8.802492,school
12.721655,10.544636,school
12.721172,10.544124,school
12.696582,10.506329,school
12.665644,8.800177,school
12.666994,8.802961,school
12.720657,10.545975,school
12.901542,10.003511,school
12.902932,10.003963,school
12.92996,9.970987,school
12.949144,9.974489,school
12.968731,10.017839,school
10.957202,10.157949,school
10.959085,10.16,school
10.967441,10.14861,school
10.969454,10.151231,school
10.97021,10.151334,school
11.01985,10.079177,school
11.075487,10.162372,school
11.07254,10.162722,school
11.073614,10.164665,school
11.343063,9.386764,school
11.340932,9.383276,school
11.342132,9.382663,school
11.341312,9.382694,school
11.34103,9.381286,school
11.340298,9.380975,school
11.342046,9.381446,school
11.342663,9.384803,school
11.326373,9.463202,school
11.326398,9.463475,school
11.325447,9.464003,school
11.326489,9.464651,school
11.559206,9.454877,school
11.362276,9.442306,school
11.36181,9.438613,school
11.362704,9.441404,school
11.363627,9.443284,school
11.959847,9.44964,school
11.988598,9.490711,school
11.990161,9.491632,school
11.912078,9.351448,school
11.910672,9.351329,school
11.911406,9.352225,school
11.948889,9.807421,school
11.948421,9.805927,school
11.927831,9.718244,school
12.574378,9.072345,school
12.808773,9.301192,school
12.566277,9.178625,school
12.801635,9.251655,school
12.780007,9.145575,school
12.79096,9.19818,school
12.48145,8.959878,school
12.482192,8.959868,school
6.581349,4.977242,school
6.92705,4.791989,school
6.930159,4.794664,school
6.894509,4.786531,school
6.965489,4.720611,school
6.966469,4.714823,school
6.965507,4.720625,school
6.982529,5.103044,school
7.354497,4.941472,school
6.965644,4.714553,school
6.812591,4.51485,school
6.812509,4.515273,school
6.77106,4.458012,school
6.924912,4.793342,school
6.770357,4.454444,school
6.769264,4.454203,school
6.770592,4.455178,school
6.937398,4.777728,school
6.935915,4.779668,school
6.813927,4.518972,school
6.809505,4.51668,school
6.828771,4.551008,school
6.828905,4.55885,school
6.82893,4.550143,school
6.829119,4.549733,school
6.618732,5.015506,school
6.624706,5.015283,school
6.621907,5.015433,school
6.624391,5.018957,school
6.624048,5.020114,school
6.62722,5.015623,school
6.621869,5.019128,school
6.626456,5.017588,school
6.816737,5.120955,school
6.636965,4.966829,school
6.640985,4.969364,school
6.640969,4.96907,school
6.633082,4.972142,school
6.826703,5.120966,school
6.820041,5.11972,school
6.822685,5.119777,school
6.824975,5.120604,school
7.298298,4.91609,school
7.006772,5.016985,school
7.003677,5.015758,school
7.359049,4.944872,school
7.355107,4.941392,school
6.78019,4.48183,school
6.780913,4.481604,school
6.776782,4.479718,school
6.779175,4.48157,school
7.301914,4.911717,school
7.295434,4.911433,school
7.303169,4.911631,school
6.915385,4.642633,school
6.914641,4.643674,school
8.162596,4.069043,school
8.236753,4.071946,school
8.232772,4.073488,school
8.23342,4.071882,kindergarten
7.699087,3.652523,school
8.193679,4.010748,school
8.1941,4.010186,school
8.350884,4.081946,school
8.236054,4.072284,school
8.232141,4.074411,school
8.324122,4.054456,school
8.323743,4.055982,school
8.324549,4.053413,school
8.164739,4.066526,school
8.149872,4.00297,school
8.157981,4.001561,school
8.189735,4.014017,school
8.188277,4.012484,school
8.191106,4.013996,school
8.162273,4.005729,school
8.156396,4.001713,school
8.150987,4.005257,school
8.454885,4.242295,school
7.60701,3.709248,school
7.60893,3.708632,school
8.252292,4.080133,school
8.255616,4.081299,school
7.595914,3.732126,school
8.82498,3.412486,school
8.424125,4.132686,school
8.391961,4.070081,school
7.602618,3.597935,school
8.421723,4.1311,school
8.241343,4.00805,school
8.454498,4.242571,school
8.461655,4.241543,school
8.428862,4.267037,school
8.431441,4.265279,school
8.428447,4.267123,school
8.226551,3.977818,school
8.285928,4.107987,school
8.280176,4.079663,school
8.240477,4.00584,school
7.852404,3.188077,school
8.282775,2.998063,school
8.2808,2.995688,school
7.850222,3.225634,school
7.876396,3.150326,school
7.879829,3.14748,school
7.881803,3.145977,school
8.280542,2.998851,school
8.677019,3.136754,school
8.305429,3.028529,school
8.303909,3.029308,kindergarten
7.844029,3.226595,school
7.828601,3.220075,school
7.841531,3.222018,school
7.837843,3.224209,school
7.8317,3.224658,school
7.794086,3.122037,school
7.791809,3.121505,school
7.772916,3.207101,school
7.735459,3.099228,school
7.732538,3.101387,school
8.796181,3.161588,school
8.629744,3.039046,school
8.058731,2.964318,school
8.56818,2.87332,school
8.570623,2.918649,school
8.734503,3.299538,school
8.559752,2.765793,school
8.56263,2.759736,school
11.498032,8.02275,school
8.626957,3.039622,school
8.491437,3.537682,school
8.489209,3.541599,school
11.497154,8.046303,school
11.49851,8.045224,school
11.495688,8.046837,school
11.498234,8.0431,school
12.442633,8.708972,school
12.444012,8.70817,school
11.485768,8.066527,school
11.486265,8.066542,school
11.486482,8.06553,school
12.292461,8.732356,school
11.539947,8.074651,school
11.343356,8.760747,school
11.498976,8.044203,school
11.498213,8.045799,school
11.496917,8.045696,school
11.499124,8.046124,school
12.429736,8.677346,school
11.540344,8.076093,school
11.538418,8.071481,school
11.539466,8.073192,school
11.538272,8.071531,school
12.516399,8.630908,school
12.516751,8.630519,school
12.515472,8.632226,school
12.515429,8.631364,school
12.398262,8.707963,school
12.19849,8.766332,school
12.198818,8.765344,school
11.29082,8.740521,school
11.213545,8.765861,school
11.209727,8.765048,school
11.351605,8.572026,school
11.280224,8.73249,school
11.211293,8.764824,school
11.212985,8.766441,school
11.250834,8.80953,school
11.248506,8.808912,school
11.250725,8.80959,school
11.360936,8.792516,school
11.360519,8.789713,school
11.366302,8.593043,school
11.366601,8.601367,school
4.685023,7.56158,school
4.763517,7.558499,school
4.755605,7.581659,school
4.764864,7.588715,school
4.689338,7.584134,school
5.44708,6.417054,school
5.482118,7.714524,school
5.483049,7.71518,school
5.482563,7.714645,kindergarten
4.765833,7.555032,kindergarten
5.985187,6.608651,school
5.459858,6.419517,kindergarten
5.981877,6.609382,school
5.978425,6.609187,school
5.459706,6.431695,school
5.464134,6.412712,school
5.461665,6.415858,school
5.819264,6.531804,school
5.818068,6.533989,school
4.682823,6.11782,school
5.50014,6.483483,school
4.703133,5.999213,school
4.703247,5.998397,school
4.710308,5.999897,school
4.706362,6.089261,school
4.697115,6.087441,school
4.697712,6.08768,school
5.315077,6.454066,school
5.313927,6.454399,school
4.701212,6.028625,school
4.701207,6.029846,school
4.700964,6.029439,kindergarten
4.701325,6.028628,school
4.70383,6.027593,school
4.761295,6.230092,school
4.761885,6.230986,kindergarten
4.818239,6.159142,school
4.817118,6.160285,school
4.819418,6.153618,school
4.817295,6.16213,school
4.820466,6.164137,school
4.817909,6.158439,school
4.81539,6.160669,school
4.829993,6.11486,school
4.830398,6.114215,school
5.026937,6.064673,school
4.922372,6.059389,school
4.8804,6.126723,school
4.878807,6.122436,school
4.881319,6.125958,school
4.878613,6.122286,school
5.027355,6.06555,school
4.761845,6.230842,school
5.314679,6.470636,school
5.314084,6.469572,school
4.805982,6.079386,school
4.811093,6.081624,school
4.809862,6.080509,school
4.811172,6.081566,school
4.800457,6.078906,school
4.801534,6.078255,school
4.805838,6.079375,school
5.241149,6.542374,school
5.240774,6.54236,school
5.238345,6.532169,school
4.741364,6.132529,school
4.743035,6.126572,school
4.741462,6.127996,school
4.743345,6.126985,school
4.742252,6.132937,school
4.712917,6.141429,school
4.713723,6.142077,school
5.308669,6.439681,school
5.307943,6.438973,school
5.239547,6.53705,kindergarten
5.239276,6.537028,school
5.237078,6.53118,school
5.237979,6.532791,school
5.238112,6.532979,school
5.241948,6.532025,school
4.749641,6.007902,school
4.75181,6.010303,school
4.754077,6.011593,school
4.744483,6.008998,school
4.748216,6.008251,school
4.744527,6.009805,school
6.262676,9.05005,school
6.266331,9.046135,school
5.513397,8.290312,school
5.51755,8.289837,school
6.131017,8.408841,school
5.639156,8.196683,school
5.63914,8.201739,school
5.568832,8.265967,kindergarten
5.570895,8.267776,school
5.564914,8.266662,school
6.74118,8.680085,school
6.739457,8.676711,school
5.639223,8.192868,school
6.331784,9.009887,kindergarten
6.332451,9.009379,school
6.332993,9.010679,school
6.328683,9.009235,school
6.329254,9.006545,school
5.602734,8.82297,school
6.732308,8.612173,school
5.867973,8.427569,school
5.899218,8.366396,school
5.888342,8.363484,school
6.837378,8.682756,school
6.069008,8.4774,school
6.72791,8.628184,school
6.726957,8.626447,school
5.867434,8.427335,school
5.862055,8.42463,school
6.847772,8.597382,school
6.848526,8.599487,school
6.253642,8.987103,school
6.256996,8.987415,school
6.789334,8.651846,kindergarten
6.792743,8.646821,school
6.786435,8.65341,kindergarten
6.44726,9.049259,school
6.450418,9.048755,school
6.276667,9.056115,school
6.351108,8.518437,school
6.245317,8.42388,school
6.249226,8.420915,school
6.245869,8.425738,school
6.265502,9.047859,school
6.262581,9.049395,kindergarten
6.256801,8.98791,school
6.362628,8.580354,school
6.3615,8.584484,school
6.279583,9.127678,school
6.87234,8.750499,school
6.738149,8.619543,school
6.745899,8.614391,kindergarten
6.34646,5.098846,school
6.346057,5.098822,school
6.866594,8.7502,school
6.863719,8.74983,school
6.8701,8.749145,school
6.762003,8.593108,school
6.760796,8.594912,kindergarten
6.739081,8.678505,school
6.773835,5.29007,school
6.773734,5.289836,school
6.735868,8.611468,school
6.437293,5.143503,school
6.436829,5.143784,school
6.266633,5.108592,school
6.806915,5.292111,school
6.644528,5.441779,school
6.392342,5.103124,school
6.392693,5.103373,school
6.391874,5.102595,school
6.394003,5.103497,school
6.393324,5.104055,school
6.346188,5.09886,kindergarten
6.249565,5.358577,school
6.250779,5.356509,school
6.266801,5.108637,kindergarten
6.665082,5.458099,school
6.178358,5.160607,school
6.172152,5.163038,school
6.172639,5.269745,school
6.825136,5.312879,school
5.119487,6.542313,school
5.086675,6.539199,school
5.070102,6.528267,school
5.109689,6.503822,school
5.104205,6.504545,school
5.188499,6.555645,school
4.806834,6.483069,school
4.812933,6.51193,school
4.818262,6.511799,school
4.819691,6.510953,school
4.715006,6.470325,school
4.719249,6.469477,school
4.719668,6.467865,school
4.725108,6.464617,school
4.713683,6.468217,school
4.766321,6.498471,school
4.762945,6.500468,school
4.758298,7.381975,school
4.75837,7.378296,school
4.747015,7.359614,school
4.754372,7.362189,school
4.748249,7.360265,school
4.749473,7.354833,school
4.753759,7.367153,school
4.740193,7.35605,school
4.747239,7.359978,school
4.7876,7.393578,school
4.787939,7.392495,school
4.797306,7.386375,school
4.788335,7.393631,kindergarten
4.788614,7.390471,school
4.75082,7.441219,school
4.754326,7.437328,school
4.749852,7.440934,school
4.751381,7.439728,school
6.492546,3.375777,college
6.494036,3.37599,school
8.655891,7.546544,school
8.655891,7.546646,school
8.543964,8.229155,school
8.539455,8.228957,school
8.239335,7.956074,school
8.697614,7.581178,school
8.696799,7.58369,school
8.433893,8.157525,school
8.435346,8.159202,school
8.633886,7.481483,school
8.710349,7.541125,school
8.257171,7.893529,school
8.254758,7.893263,school
8.542019,8.252332,school
8.543988,8.256402,school
9.200658,7.766181,school
9.193509,7.765863,school
9.196917,7.76405,school
9.194803,7.763947,school
9.196763,7.764147,school
8.472739,8.163684,kindergarten
8.46818,8.166361,school
8.468971,8.167694,school
8.438426,8.159539,school
8.435516,8.157535,school
8.290937,7.984068,school
9.21705,7.737684,school
9.216935,7.739094,school
8.123339,7.962032,school
8.473345,8.162383,school
8.472653,8.163923,school
8.187322,7.881517,school
8.186955,7.880824,school
8.287816,7.979891,kindergarten
8.289041,7.977127,school
8.709071,7.540257,kindergarten
8.256529,7.878921,school
8.256567,7.878698,school
8.125618,7.958561,school
8.257377,7.891407,kindergarten
8.700031,7.580798,school
8.713028,7.399939,school
8.727686,7.373994,school
8.726957,7.373197,school
8.727279,7.374486,school
8.721542,7.166458,school
8.943585,6.905857,school
8.666207,7.057158,school
8.666822,7.054259,kindergarten
8.670248,7.317586,school
8.865301,7.425254,school
8.921347,6.959435,school
8.739997,7.399084,school
8.770896,7.075483,school
8.790093,7.198253,school
8.626652,7.098263,school
8.627576,7.096864,school
8.735334,7.181885,school
8.697902,7.116846,school
8.69723,7.115876,kindergarten
8.683359,7.156617,school
8.81483,7.393751,school
8.742334,7.050754,school
8.68323,7.171189,school
8.67935,7.31723,school
8.683306,7.319009,school
4.883556,6.95381,school
10.291273,9.789295,school
7.619114,6.849089,school
7.619438,6.848623,school
7.522779,6.881183,school
7.616314,6.892045,school
7.517788,6.872756,school
7.595217,6.861417,school
7.589131,6.893606,school
7.58671,6.893815,school
7.568359,6.885534,school
7.525009,6.840967,school
7.524607,6.840831,kindergarten
7.526107,6.842654,school
8.549136,6.261563,school
8.557474,6.242589,school
8.557418,6.243614,kindergarten
8.490244,6.322746,school
8.490579,6.323192,school
8.558737,6.2444,school
6.82618,6.757381,school
6.639086,6.765281,school
6.828858,6.759616,school
6.835165,6.757542,school
6.828171,6.755801,school
6.816255,6.775194,school
6.708384,6.798621,school
6.706927,6.796566,school
6.713009,6.803586,school
10.311594,9.826996,school
7.938412,7.414659,school
7.222243,7.058082,school
7.252525,7.741514,school
7.194736,7.260439,school
7.195286,7.258626,school
7.195808,7.259917,school
7.738984,7.262184,school
7.178586,7.049577,school
7.300691,7.731911,school
7.29813,7.72807,school
7.992713,7.312446,school
7.999219,7.321346,school
7.998209,7.321635,school
7.998155,7.319838,kindergarten
7.207672,7.286245,school
7.932485,7.646589,school
7.934344,7.642762,school
7.748154,7.292025,school
7.740427,7.286455,school
7.807493,7.315885,school
7.805645,7.317893,school
7.798019,7.3202,school
7.263506,7.726409,school
7.969189,7.363298,school
7.315656,7.722575,school
7.286795,7.763157,school
4.866164,7.036488,school
4.926313,6.967164,school
8.898668,5.239024,school
8.88622,5.250892,school
8.95578,5.266826,school
9.392918,3.378484,school
9.495365,3.604435,school
9.494183,3.603034,school
9.835458,3.482086,kindergarten
9.837811,3.481472,school
9.525099,3.33434,school
9.412851,3.28757,school
9.485142,3.509975,school
9.485398,3.509259,school
9.495254,3.503563,school
9.484263,3.511042,school
9.483931,3.511036,school
9.363128,3.518853,school
9.522122,3.335244,school
9.522347,3.335432,school
9.668504,3.442125,school
9.006283,2.878662,school
9.180025,3.534129,kindergarten
9.182021,3.536297,school
9.188278,3.532926,school
9.319421,3.673251,school
9.11068,3.105819,school
8.971161,3.169107,school
9.103444,3.108069,school
9.080091,3.53338,school
9.244055,3.722674,school
9.319435,3.487632,school
9.011764,3.533608,school
9.012152,3.5341,school
9.018831,3.537806,school
8.954491,2.931358,school
8.952154,2.926936,school
8.84992,3.006741,school
8.848418,3.004331,kindergarten
9.046779,3.652088,kindergarten
9.045941,3.651533,school
9.050835,3.65299,school
9.060244,2.944244,school
8.992868,3.113074,school
9.057167,2.9304,school
9.086488,3.130613,school
9.086975,3.123929,school
9.085392,3.144169,school
9.899718,8.860969,school
9.897575,8.865145,school
9.898058,8.86311,school
4.867533,7.034829,school
11.390806,9.445864,school
11.39045,9.444201,school
11.426453,9.375037,school
11.675577,9.561413,school
11.674757,9.645139,school
9.058539,7.426672,school
7.730996,7.972421,school
7.731431,7.972171,school
7.846345,8.091288,school
7.541082,7.745794,school
7.75984,7.996306,school
7.759951,7.995559,kindergarten
7.746996,7.998797,school
7.742712,7.996208,school
7.868442,8.05942,school
7.868474,8.056833,school
7.774683,8.03307,school
7.297152,7.822298,school
7.869973,8.047958,school
6.993063,7.923664,kindergarten
7.793672,8.032066,school
7.793419,8.033896,school
7.799729,7.765339,school
7.91069,8.075918,school
7.912735,8.077696,school
7.911766,8.078057,school
6.98957,7.91596,school
7.630316,7.792994,school
6.992809,7.923832,school
7.546819,7.747818,school
7.547088,7.745441,kindergarten
7.747475,7.998679,school
7.748904,7.998694,school
7.740585,7.995635,school
7.688575,7.755102,school
7.682621,7.753914,school
7.682036,7.753744,school
7.866595,8.09258,school
7.867206,8.092785,school
7.564532,7.79849,school
7.56397,7.797875,school
8.003003,7.699059,school
7.628493,7.792067,school
7.80007,7.765351,school
7.793026,7.76037,school
7.867632,8.092682,school
7.092357,8.424859,school
6.752156,8.095293,school
6.868707,8.164041,school
6.869469,8.168617,school
6.73099,8.117518,school
6.847765,8.597338,school
6.848515,8.5999,school
6.859868,8.587652,school
6.860729,8.590279,kindergarten
6.829945,8.1306,school
6.973174,7.923136,school
6.773553,8.325202,school
6.795337,8.337712,school
6.794559,8.343312,school
6.79462,8.34294,school
6.954699,7.892829,school
7.154529,8.40491,school
7.154697,8.40524,kindergarten
6.822778,8.225246,school
6.970427,7.943891,school
6.969793,7.94393,school
6.803691,8.603586,school
6.802591,8.604051,school
6.75556,8.098844,school
7.124327,8.421471,school
7.122865,8.42322,school
7.121374,8.422023,school
7.124167,8.421992,school
6.876993,8.15087,school
6.970314,7.93549,school
6.96921,7.930126,school
7.154278,8.404832,school
6.803522,8.609693,school
6.802449,8.60377,school
6.802422,8.604051,kindergarten
6.803476,8.609952,school
6.773684,8.325477,school
7.514344,9.791032,school
7.567833,9.821894,kindergarten
7.151498,8.272351,school
7.664434,9.630624,school
6.849181,8.204986,school
7.151427,8.271965,school
7.152205,8.272315,kindergarten
7.569111,9.782323,school
7.56943,9.781571,school
7.567688,9.780645,school
7.711815,9.607118,school
7.710832,9.607292,school
12.129023,9.444628,school
12.131947,9.444738,school
11.670204,9.583244,school
12.13808,9.443344,school
12.138877,9.441937,school
12.142662,9.443693,school
12.142936,9.442779,school
12.14127,9.438717,school
12.143256,9.441706,school
12.282212,8.919256,school
12.279718,8.918872,school
12.229733,8.92918,school
12.226696,8.928611,school
12.220852,9.435279,school
12.223346,9.44059,school
12.220877,9.442132,school
12.28014,8.916703,school
12.281708,8.915922,school
12.283112,8.916701,school
12.282535,8.91671,school
12.281039,8.9183,school
12.633534,10.483293,school
9.347907,9.137314,school
9.435428,9.105327,school
9.503869,10.112936,kindergarten
9.467708,10.220308,school
9.482582,10.170588,school
9.482648,10.17077,school
9.287516,9.091718,school
9.487827,10.144878,school
9.466003,10.220395,school
9.478242,10.100649,school
8.538697,9.001262,school
9.499027,10.095151,school
9.495613,10.091693,school
9.497635,10.095997,school
9.499931,10.099927,school
9.625941,9.073699,school
9.627723,9.074589,school
9.626473,9.072909,school
8.643462,8.982955,school
