hhid,lat_dd_mod,lon_dd_mod,dist_road2,dist_market,ndvi_avg,anntot_avg,popdensity,srtm_1k,zone,sector,wt_wave4,totcons_pc,log_cons_pc,grid_idx,nearest_dist_km,grid_lon,grid_lat,grid_rwi,grid_deprivation,grid_state
10001.0,5.53545594433,7.531535601629999,1.1,50.1,0.347,1767.0,1092.0,126.0,4.0,1.0,15279.640625,271636.4527130127,12.512219880362505,11375,0.7906443147487663,7.5256348,5.5394455,0.835,17.11,Abia
10002.0,5.53545594433,7.531535601629999,1.1,50.1,0.347,1767.0,1092.0,126.0,4.0,1.0,15279.640625,501489.04043655394,13.12533703257914,11375,0.7906443147487663,7.5256348,5.5394455,0.835,17.11,Abia
10003.0,5.53545594433,7.531535601629999,1.1,50.1,0.347,1767.0,1092.0,126.0,4.0,1.0,15279.640625,342129.7004852295,12.74294518533586,11375,0.7906443147487663,7.5256348,5.5394455,0.835,17.11,Abia
10004.0,5.53545594433,7.531535601629999,1.1,50.1,0.347,1767.0,1092.0,126.0,4.0,1.0,15279.640625,573358.0561523438,13.259265680387784,11375,0.7906443147487663,7.5256348,5.5394455,0.835,17.11,Abia
10005.0,5.53545594433,7.531535601629999,1.1,50.1,0.347,1767.0,1092.0,126.0,4.0,1.0,15279.640625,296046.04102579755,12.598270265216556,11375,0.7906443147487663,7.5256348,5.5394455,0.835,17.11,Abia
10008.0,5.53545594433,7.531535601629999,1.1,50.1,0.347,1767.0,1092.0,126.0,4.0,1.0,15279.640625,252635.29260253903,12.439702196488687,11375,0.7906443147487663,7.5256348,5.5394455,0.835,17.11,Abia
10009.0,5.46540908966,7.56949383789,1.1,44.9,0.301,1791.0,1317.0,137.0,4.0,2.0,15279.640625,254158.3191484724,12.445712655561726,23568,0.9349698786421519,7.5695801,5.4738318,0.665,17.11,Abia
10010.0,5.53545594433,7.531535601629999,1.1,50.1,0.347,1767.0,1092.0,126.0,4.0,1.0,15279.640625,530749.2693481445,13.182045002924225,11375,0.7906443147487663,7.5256348,5.5394455,0.835,17.11,Abia
10031.0,5.14203254737,7.37471602851,2.2,3.0,0.22,1772.0,1578.0,59.0,4.0,1.0,4958.84716796875,235081.84029388428,12.367688989068771,33964,0.5145133311945106,7.3718262,5.1456567,0.751,17.11,Abia
10032.0,5.14203254737,7.37471602851,2.2,3.0,0.22,1772.0,1578.0,59.0,4.0,1.0,4958.84716796875,350456.61427815753,12.766992195421809,33964,0.5145133311945106,7.3718262,5.1456567,0.751,17.11,Abia
10033.0,5.14203254737,7.37471602851,2.2,3.0,0.22,1772.0,1578.0,59.0,4.0,1.0,4958.84716796875,373767.6002044678,12.831389493426368,33964,0.5145133311945106,7.3718262,5.1456567,0.751,17.11,Abia
10034.0,5.14203254737,7.37471602851,2.2,3.0,0.22,1772.0,1578.0,59.0,4.0,1.0,4958.84716796875,265375.71172332764,12.48890188095515,33964,0.5145133311945106,7.3718262,5.1456567,0.751,17.11,Abia
10035.0,5.14203254737,7.37471602851,2.2,3.0,0.22,1772.0,1578.0,59.0,4.0,1.0,4958.84716796875,285929.64710693364,12.563501070405104,33964,0.5145133311945106,7.3718262,5.1456567,0.751,17.11,Abia
10036.0,5.14203254737,7.37471602851,2.2,3.0,0.22,1772.0,1578.0,59.0,4.0,1.0,4958.84716796875,218286.84891967772,12.29356529757024,33964,0.5145133311945106,7.3718262,5.1456567,0.751,17.11,Abia
10037.0,5.14203254737,7.37471602851,2.2,3.0,0.22,1772.0,1578.0,59.0,4.0,1.0,4958.84716796875,198342.2460861206,12.197749333099312,33964,0.5145133311945106,7.3718262,5.1456567,0.751,17.11,Abia
10038.0,5.14203254737,7.37471602851,2.2,3.0,0.22,1772.0,1578.0,59.0,4.0,1.0,4958.84716796875,192624.3756055196,12.168497331114343,33964,0.5145133311945106,7.3718262,5.1456567,0.751,17.11,Abia
10040.0,5.14203254737,7.37471602851,2.2,3.0,0.22,1772.0,1578.0,59.0,4.0,1.0,4958.84716796875,881727.476348877,13.689638303512188,33964,0.5145133311945106,7.3718262,5.1456567,0.751,17.11,Abia
10051.0,5.0903733333200005,7.36620770377,1.5,2.9,0.226,1757.0,18210.0,58.0,4.0,1.0,3545.4638671875,180983.77889404295,12.106162686861978,98092,1.3093897925885387,7.3718262,5.080001,1.084,17.11,Abia
10053.0,5.0903733333200005,7.36620770377,1.5,2.9,0.226,1757.0,18210.0,58.0,4.0,1.0,3545.4638671875,267198.57926495874,12.495747403508332,98092,1.3093897925885387,7.3718262,5.080001,1.084,17.11,Abia
10054.0,5.0903733333200005,7.36620770377,1.5,2.9,0.226,1757.0,18210.0,58.0,4.0,1.0,3545.4638671875,239949.25281270343,12.388182733352403,98092,1.3093897925885387,7.3718262,5.080001,1.084,17.11,Abia
10055.0,5.0903733333200005,7.36620770377,1.5,2.9,0.226,1757.0,18210.0,58.0,4.0,1.0,3545.4638671875,171500.31280822752,12.052340369541149,98092,1.3093897925885387,7.3718262,5.080001,1.084,17.11,Abia
10056.0,5.0903733333200005,7.36620770377,1.5,2.9,0.226,1757.0,18210.0,58.0,4.0,1.0,3545.4638671875,203117.97955322263,12.221542269269332,98092,1.3093897925885387,7.3718262,5.080001,1.084,17.11,Abia
10057.0,5.0903733333200005,7.36620770377,1.5,2.9,0.226,1757.0,18210.0,58.0,4.0,1.0,3545.4638671875,175988.15147705082,12.078171950600998,98092,1.3093897925885387,7.3718262,5.080001,1.084,17.11,Abia
10058.0,5.0903733333200005,7.36620770377,1.5,2.9,0.226,1757.0,18210.0,58.0,4.0,1.0,3545.4638671875,271483.3274734497,12.51165600753295,98092,1.3093897925885387,7.3718262,5.080001,1.084,17.11,Abia
10059.0,5.0903733333200005,7.36620770377,1.5,2.9,0.226,1757.0,18210.0,58.0,4.0,1.0,3545.4638671875,364036.46540323895,12.805009321280457,98092,1.3093897925885387,7.3718262,5.080001,1.084,17.11,Abia
10060.0,5.0903733333200005,7.36620770377,1.5,2.9,0.226,1757.0,18210.0,58.0,4.0,1.0,3545.4638671875,165991.47739156085,12.019691725005991,98092,1.3093897925885387,7.3718262,5.080001,1.084,17.11,Abia
10061.0,5.315248340739999,7.4334346460999985,8.8,23.3,0.282,1777.0,653.0,109.0,4.0,2.0,3131.96923828125,176263.32266688347,12.079734307417104,89059,0.7718188941650019,7.4377441,5.3207052,0.435,17.11,Abia
10062.0,5.315248340739999,7.4334346460999985,8.8,23.3,0.282,1777.0,653.0,109.0,4.0,2.0,3131.96923828125,279560.5979309082,12.540974356417324,89059,0.7718188941650019,7.4377441,5.3207052,0.435,17.11,Abia
10063.0,5.315248340739999,7.4334346460999985,8.8,23.3,0.282,1777.0,653.0,109.0,4.0,2.0,3131.96923828125,128934.45681762695,11.767059467538967,89059,0.7718188941650019,7.4377441,5.3207052,0.435,17.11,Abia
10064.0,5.315248340739999,7.4334346460999985,8.8,23.3,0.282,1777.0,653.0,109.0,4.0,2.0,3131.96923828125,99122.7506612142,11.504114266737329,89059,0.7718188941650019,7.4377441,5.3207052,0.435,17.11,Abia
10065.0,5.11615185902,7.39632754995,0.5,3.3,0.226,1766.0,3293.0,65.0,4.0,1.0,3131.96923828125,146785.56629507884,11.896728068087995,84639,0.8912143822075573,7.3937988,5.1237722,0.883,17.11,Abia
10066.0,5.315248340739999,7.4334346460999985,8.8,23.3,0.282,1777.0,653.0,109.0,4.0,2.0,3131.96923828125,338988.1059875488,12.733720300164622,89059,0.7718188941650019,7.4377441,5.3207052,0.435,17.11,Abia
10067.0,5.315248340739999,7.4334346460999985,8.8,23.3,0.282,1777.0,653.0,109.0,4.0,2.0,3131.96923828125,274290.84394836426,12.52194429666885,89059,0.7718188941650019,7.4377441,5.3207052,0.435,17.11,Abia
10068.0,5.315248340739999,7.4334346460999985,8.8,23.3,0.282,1777.0,653.0,109.0,4.0,2.0,3131.96923828125,209058.617582194,12.25036995852391,89059,0.7718188941650019,7.4377441,5.3207052,0.435,17.11,Abia
10069.0,5.315248340739999,7.4334346460999985,8.8,23.3,0.282,1777.0,653.0,109.0,4.0,2.0,3131.96923828125,411742.202835083,12.928152711212336,89059,0.7718188941650019,7.4377441,5.3207052,0.435,17.11,Abia
10070.0,5.315248340739999,7.4334346460999985,8.8,23.3,0.282,1777.0,653.0,109.0,4.0,2.0,3131.96923828125,432758.13636016846,12.977934274387229,89059,0.7718188941650019,7.4377441,5.3207052,0.435,17.11,Abia
10071.0,5.91892832509,7.422498457310001,1.1,57.7,0.347,1505.0,1121.0,119.0,4.0,2.0,2226.93994140625,123929.18547566731,11.727465596582446,17480,1.1442880183729411,7.4157715,5.9111167,-0.062,17.11,Abia
10072.0,5.91892832509,7.422498457310001,1.1,57.7,0.347,1505.0,1121.0,119.0,4.0,2.0,2226.93994140625,112047.1308654785,11.626674873059905,17480,1.1442880183729411,7.4157715,5.9111167,-0.062,17.11,Abia
10073.0,5.91892832509,7.422498457310001,1.1,57.7,0.347,1505.0,1121.0,119.0,4.0,2.0,2226.93994140625,122564.0513366699,11.716389040373496,17480,1.1442880183729411,7.4157715,5.9111167,-0.062,17.11,Abia
10074.0,5.91892832509,7.422498457310001,1.1,57.7,0.347,1505.0,1121.0,119.0,4.0,2.0,2226.93994140625,141409.00887756346,11.859411742420486,17480,1.1442880183729411,7.4157715,5.9111167,-0.062,17.11,Abia
10075.0,5.91892832509,7.422498457310001,1.1,57.7,0.347,1505.0,1121.0,119.0,4.0,2.0,2226.93994140625,198321.89872487387,12.1976467407096,17480,1.1442880183729411,7.4157715,5.9111167,-0.062,17.11,Abia
10076.0,5.91892832509,7.422498457310001,1.1,57.7,0.347,1505.0,1121.0,119.0,4.0,2.0,2226.93994140625,131820.3193244934,11.78919505703204,17480,1.1442880183729411,7.4157715,5.9111167,-0.062,17.11,Abia
10077.0,5.91892832509,7.422498457310001,1.1,57.7,0.347,1505.0,1121.0,119.0,4.0,2.0,2226.93994140625,440329.2064819336,12.995277922684789,17480,1.1442880183729411,7.4157715,5.9111167,-0.062,17.11,Abia
10078.0,5.91892832509,7.422498457310001,1.1,57.7,0.347,1505.0,1121.0,119.0,4.0,2.0,2226.93994140625,311732.63037109375,12.649901145457882,17480,1.1442880183729411,7.4157715,5.9111167,-0.062,17.11,Abia
10079.0,5.91892832509,7.422498457310001,1.1,57.7,0.347,1505.0,1121.0,119.0,4.0,2.0,2226.93994140625,262312.4890937805,12.477291778498746,17480,1.1442880183729411,7.4157715,5.9111167,-0.062,17.11,Abia
10080.0,5.91892832509,7.422498457310001,1.1,57.7,0.347,1505.0,1121.0,119.0,4.0,2.0,2226.93994140625,111352.11286036174,11.62045264745261,17480,1.1442880183729411,7.4157715,5.9111167,-0.062,17.11,Abia
10091.0,5.385202980069999,7.527887043699999,6.8,30.3,0.266,1783.0,611.0,88.0,4.0,2.0,1866.337158203125,471493.9575500488,13.063661565597178,60652,0.2798307488083658,7.5256348,5.3863356,0.463,17.11,Abia
10092.0,5.385202980069999,7.527887043699999,6.8,30.3,0.266,1783.0,611.0,88.0,4.0,2.0,1866.337158203125,150503.67665863037,11.92174279249812,60652,0.2798307488083658,7.5256348,5.3863356,0.463,17.11,Abia
10093.0,5.28980449205,7.57803727898,1.4,3.2,0.258,1859.0,750.0,71.0,5.0,2.0,1866.337158203125,358654.8869182587,12.790115887331702,44494,1.372661729598342,7.5695801,5.2988268,0.13,32.85,Akwa Ibom
10094.0,5.385202980069999,7.527887043699999,6.8,30.3,0.266,1783.0,611.0,88.0,4.0,2.0,1866.337158203125,121173.54474748884,11.704979051130332,60652,0.2798307488083658,7.5256348,5.3863356,0.463,17.11,Abia
10096.0,5.385202980069999,7.527887043699999,6.8,30.3,0.266,1783.0,611.0,88.0,4.0,2.0,1866.337158203125,297128.5489654541,12.60192014894271,60652,0.2798307488083658,7.5256348,5.3863356,0.463,17.11,Abia
10097.0,5.385202980069999,7.527887043699999,6.8,30.3,0.266,1783.0,611.0,88.0,4.0,2.0,1866.337158203125,120328.29194539388,11.697979052578647,60652,0.2798307488083658,7.5256348,5.3863356,0.463,17.11,Abia
10098.0,5.385202980069999,7.527887043699999,6.8,30.3,0.266,1783.0,611.0,88.0,4.0,2.0,1866.337158203125,403447.51251220703,12.90780167771596,60652,0.2798307488083658,7.5256348,5.3863356,0.463,17.11,Abia
10099.0,5.385202980069999,7.527887043699999,6.8,30.3,0.266,1783.0,611.0,88.0,4.0,2.0,1866.337158203125,220999.80322265625,12.305917090104272,60652,0.2798307488083658,7.5256348,5.3863356,0.463,17.11,Abia
10100.0,5.385202980069999,7.527887043699999,6.8,30.3,0.266,1783.0,611.0,88.0,4.0,2.0,1866.337158203125,238315.05685424805,12.381348845539996,60652,0.2798307488083658,7.5256348,5.3863356,0.463,17.11,Abia
10102.0,5.6986146703300005,7.519499328170001,4.8,34.8,0.374,1672.0,253.0,109.0,4.0,2.0,5453.29833984375,454233.8925476074,13.026367526185814,99578,0.9602637771058262,7.5256348,5.6925158,0.248,17.11,Abia
10103.0,5.6986146703300005,7.519499328170001,4.8,34.8,0.374,1672.0,253.0,109.0,4.0,2.0,5453.29833984375,138459.7905418759,11.838335241460944,99578,0.9602637771058262,7.5256348,5.6925158,0.248,17.11,Abia
10104.0,5.6986146703300005,7.519499328170001,4.8,34.8,0.374,1672.0,253.0,109.0,4.0,2.0,5453.29833984375,262346.19889831543,12.477420280343289,99578,0.9602637771058262,7.5256348,5.6925158,0.248,17.11,Abia
10105.0,5.6986146703300005,7.519499328170001,4.8,34.8,0.374,1672.0,253.0,109.0,4.0,2.0,5453.29833984375,192127.93975321448,12.16591678197674,99578,0.9602637771058262,7.5256348,5.6925158,0.248,17.11,Abia
10106.0,5.6986146703300005,7.519499328170001,4.8,34.8,0.374,1672.0,253.0,109.0,4.0,2.0,5453.29833984375,191805.38091227217,12.164236495846456,99578,0.9602637771058262,7.5256348,5.6925158,0.248,17.11,Abia
10107.0,5.6986146703300005,7.519499328170001,4.8,34.8,0.374,1672.0,253.0,109.0,4.0,2.0,5453.29833984375,235488.27564493817,12.369416406252114,99578,0.9602637771058262,7.5256348,5.6925158,0.248,17.11,Abia
10108.0,5.6986146703300005,7.519499328170001,4.8,34.8,0.374,1672.0,253.0,109.0,4.0,2.0,5453.29833984375,176032.3202006022,12.078422894664408,99578,0.9602637771058262,7.5256348,5.6925158,0.248,17.11,Abia
10109.0,5.6986146703300005,7.519499328170001,4.8,34.8,0.374,1672.0,253.0,109.0,4.0,2.0,5453.29833984375,244665.47949800035,12.40764716672876,99578,0.9602637771058262,7.5256348,5.6925158,0.248,17.11,Abia
10110.0,5.6986146703300005,7.519499328170001,4.8,34.8,0.374,1672.0,253.0,109.0,4.0,2.0,5453.29833984375,91900.94634246826,11.428466605814895,99578,0.9602637771058262,7.5256348,5.6925158,0.248,17.11,Abia
19001.0,5.10125583335,7.38236269147,2.4,56.3,0.226,1760.0,6855.0,57.0,4.0,1.0,3688.921875,226347.8584543864,12.32982829160612,21189,1.1716470585040775,7.3718262,5.101887,1.343,17.11,Abia
19002.0,5.10125583335,7.38236269147,2.4,56.3,0.226,1760.0,6855.0,57.0,4.0,1.0,3688.921875,293152.2310733795,12.588447313052056,21189,1.1716470585040775,7.3718262,5.101887,1.343,17.11,Abia
19005.0,5.10125583335,7.38236269147,2.4,56.3,0.226,1760.0,6855.0,57.0,4.0,1.0,3688.921875,169727.56300557457,12.041949859987186,21189,1.1716470585040775,7.3718262,5.101887,1.343,17.11,Abia
19006.0,5.10125583335,7.38236269147,2.4,56.3,0.226,1760.0,6855.0,57.0,4.0,1.0,3688.921875,148243.40504455566,11.906610830504908,21189,1.1716470585040775,7.3718262,5.101887,1.343,17.11,Abia
19007.0,5.10125583335,7.38236269147,2.4,56.3,0.226,1760.0,6855.0,57.0,4.0,1.0,3688.921875,431927.42364501953,12.976012852290816,21189,1.1716470585040775,7.3718262,5.101887,1.343,17.11,Abia
19008.0,5.10125583335,7.38236269147,2.4,56.3,0.226,1760.0,6855.0,57.0,4.0,1.0,3688.921875,353078.8182296753,12.774446592095812,21189,1.1716470585040775,7.3718262,5.101887,1.343,17.11,Abia
19009.0,5.10125583335,7.38236269147,2.4,56.3,0.226,1760.0,6855.0,57.0,4.0,1.0,3688.921875,288164.1426010132,12.571285536351054,21189,1.1716470585040775,7.3718262,5.101887,1.343,17.11,Abia
19010.0,5.10125583335,7.38236269147,2.4,56.3,0.226,1760.0,6855.0,57.0,4.0,1.0,3688.921875,276607.47553253174,12.5303547243571,21189,1.1716470585040775,7.3718262,5.101887,1.343,17.11,Abia
19012.0,5.10125583335,7.38236269147,2.4,56.3,0.226,1760.0,6855.0,57.0,4.0,1.0,3688.921875,310125.76024373376,12.644733172401766,21189,1.1716470585040775,7.3718262,5.101887,1.343,17.11,Abia
19014.0,5.10364996514,7.3404791643,5.9,49.0,0.222,1756.0,17007.0,54.0,4.0,1.0,5176.703125,744591.4266052246,13.52059092625995,55704,1.058792314912693,7.3498535,5.101887,1.241,17.11,Abia
19015.0,5.10364996514,7.3404791643,5.9,49.0,0.222,1756.0,17007.0,54.0,4.0,1.0,5176.703125,147491.92386372882,11.90152869979674,55704,1.058792314912693,7.3498535,5.101887,1.241,17.11,Abia
19017.0,5.10364996514,7.3404791643,5.9,49.0,0.222,1756.0,17007.0,54.0,4.0,1.0,5176.703125,79584.89890398296,11.284579641573307,55704,1.058792314912693,7.3498535,5.101887,1.241,17.11,Abia
19018.0,5.10364996514,7.3404791643,5.9,49.0,0.222,1756.0,17007.0,54.0,4.0,1.0,5176.703125,124643.20595703128,11.733210582508624,55704,1.058792314912693,7.3498535,5.101887,1.241,17.11,Abia
19019.0,5.10364996514,7.3404791643,5.9,49.0,0.222,1756.0,17007.0,54.0,4.0,1.0,5176.703125,314366.20866394043,12.658313854956669,55704,1.058792314912693,7.3498535,5.101887,1.241,17.11,Abia
19020.0,5.10364996514,7.3404791643,5.9,49.0,0.222,1756.0,17007.0,54.0,4.0,1.0,5176.703125,108692.27771606443,11.596276028415168,55704,1.058792314912693,7.3498535,5.101887,1.241,17.11,Abia
19023.0,5.10364996514,7.3404791643,5.9,49.0,0.222,1756.0,17007.0,54.0,4.0,1.0,5176.703125,168737.25530497235,12.036098081764004,55704,1.058792314912693,7.3498535,5.101887,1.241,17.11,Abia
19024.0,5.10364996514,7.3404791643,5.9,49.0,0.222,1756.0,17007.0,54.0,4.0,1.0,5176.703125,81257.34351893835,11.305376477879346,55704,1.058792314912693,7.3498535,5.101887,1.241,17.11,Abia
19025.0,5.10564426979,7.39271035246,1.5,2.4,0.226,1762.0,3215.0,54.0,4.0,1.0,4284.16796875,128863.42241753472,11.76650838153236,7238,0.434204338812493,7.3937988,5.101887,1.312,17.11,Abia
19026.0,5.10564426979,7.39271035246,1.5,2.4,0.226,1762.0,3215.0,54.0,4.0,1.0,4284.16796875,207812.807367234,12.24439298889159,7238,0.434204338812493,7.3937988,5.101887,1.312,17.11,Abia
19029.0,5.10564426979,7.39271035246,1.5,2.4,0.226,1762.0,3215.0,54.0,4.0,1.0,4284.16796875,267643.4673309326,12.497411028017336,7238,0.434204338812493,7.3937988,5.101887,1.312,17.11,Abia
19031.0,5.10564426979,7.39271035246,1.5,2.4,0.226,1762.0,3215.0,54.0,4.0,1.0,4284.16796875,255265.6974853516,12.450060232609422,7238,0.434204338812493,7.3937988,5.101887,1.312,17.11,Abia
19032.0,5.10564426979,7.39271035246,1.5,2.4,0.226,1762.0,3215.0,54.0,4.0,1.0,4284.16796875,127593.86331176758,11.756607555568348,7238,0.434204338812493,7.3937988,5.101887,1.312,17.11,Abia
19033.0,5.10564426979,7.39271035246,1.5,2.4,0.226,1762.0,3215.0,54.0,4.0,1.0,4284.16796875,370399.4995651245,12.82233743068717,7238,0.434204338812493,7.3937988,5.101887,1.312,17.11,Abia
19034.0,5.10564426979,7.39271035246,1.5,2.4,0.226,1762.0,3215.0,54.0,4.0,1.0,4284.16796875,207446.1933914185,12.24262727606949,7238,0.434204338812493,7.3937988,5.101887,1.312,17.11,Abia
19035.0,5.10564426979,7.39271035246,1.5,2.4,0.226,1762.0,3215.0,54.0,4.0,1.0,4284.16796875,269062.5541229248,12.502699174757897,7238,0.434204338812493,7.3937988,5.101887,1.312,17.11,Abia
19036.0,5.10564426979,7.39271035246,1.5,2.4,0.226,1762.0,3215.0,54.0,4.0,1.0,4284.16796875,212542.75722694397,12.266898457586231,7238,0.434204338812493,7.3937988,5.101887,1.312,17.11,Abia
19037.0,5.71798741973,7.65765101223,2.4,67.0,0.372,1705.0,709.0,183.0,4.0,2.0,1890.3896484375,241662.2026428223,12.395296173175293,47497,0.40095673992154934,7.6574707,5.7143797,1.083,17.11,Abia
19038.0,5.71798741973,7.65765101223,2.4,67.0,0.372,1705.0,709.0,183.0,4.0,2.0,1890.3896484375,408178.7268218994,12.919460413403836,47497,0.40095673992154934,7.6574707,5.7143797,1.083,17.11,Abia
19039.0,5.71798741973,7.65765101223,2.4,67.0,0.372,1705.0,709.0,183.0,4.0,2.0,1890.3896484375,277605.86960856116,12.533957651514312,47497,0.40095673992154934,7.6574707,5.7143797,1.083,17.11,Abia
19040.0,5.71798741973,7.65765101223,2.4,67.0,0.372,1705.0,709.0,183.0,4.0,2.0,1890.3896484375,938303.5660705566,13.751828806836365,47497,0.40095673992154934,7.6574707,5.7143797,1.083,17.11,Abia
19041.0,5.71798741973,7.65765101223,2.4,67.0,0.372,1705.0,709.0,183.0,4.0,2.0,1890.3896484375,337812.644241333,12.730246713801945,47497,0.40095673992154934,7.6574707,5.7143797,1.083,17.11,Abia
19043.0,5.71798741973,7.65765101223,2.4,67.0,0.372,1705.0,709.0,183.0,4.0,2.0,1890.3896484375,223254.0259399414,12.316065531901751,47497,0.40095673992154934,7.6574707,5.7143797,1.083,17.11,Abia
19044.0,5.71798741973,7.65765101223,2.4,67.0,0.372,1705.0,709.0,183.0,4.0,2.0,1890.3896484375,431736.3168334961,12.975570303169702,47497,0.40095673992154934,7.6574707,5.7143797,1.083,17.11,Abia
19045.0,5.71798741973,7.65765101223,2.4,67.0,0.372,1705.0,709.0,183.0,4.0,2.0,1890.3896484375,201863.9990234375,12.21534947747266,47497,0.40095673992154934,7.6574707,5.7143797,1.083,17.11,Abia
19047.0,5.71798741973,7.65765101223,2.4,67.0,0.372,1705.0,709.0,183.0,4.0,2.0,1890.3896484375,233373.21164550784,12.360394217806665,47497,0.40095673992154934,7.6574707,5.7143797,1.083,17.11,Abia
19048.0,5.71798741973,7.65765101223,2.4,67.0,0.372,1705.0,709.0,183.0,4.0,2.0,1890.3896484375,131012.06173706056,11.783044672273414,47497,0.40095673992154934,7.6574707,5.7143797,1.083,17.11,Abia
19049.0,5.62097186629,7.55673647204,0.3,3.1,0.37,1733.0,2500.0,139.0,4.0,2.0,5403.970703125,230073.15033874512,12.346152582290824,67318,1.2093944603114695,7.5476074,5.6269192,0.903,17.11,Abia
19050.0,5.62097186629,7.55673647204,0.3,3.1,0.37,1733.0,2500.0,139.0,4.0,2.0,5403.970703125,145156.40834350587,11.88556711827845,67318,1.2093944603114695,7.5476074,5.6269192,0.903,17.11,Abia
19051.0,5.62097186629,7.55673647204,0.3,3.1,0.37,1733.0,2500.0,139.0,4.0,2.0,5403.970703125,85657.12120361328,11.358107643362194,67318,1.2093944603114695,7.5476074,5.6269192,0.903,17.11,Abia
19052.0,5.62097186629,7.55673647204,0.3,3.1,0.37,1733.0,2500.0,139.0,4.0,2.0,5403.970703125,307534.2448221842,12.636341725303453,67318,1.2093944603114695,7.5476074,5.6269192,0.903,17.11,Abia
19054.0,5.62097186629,7.55673647204,0.3,3.1,0.37,1733.0,2500.0,139.0,4.0,2.0,5403.970703125,425283.0015258789,12.960510112246125,67318,1.2093944603114695,7.5476074,5.6269192,0.903,17.11,Abia
19055.0,5.62097186629,7.55673647204,0.3,3.1,0.37,1733.0,2500.0,139.0,4.0,2.0,5403.970703125,141567.7744293213,11.860533852627276,67318,1.2093944603114695,7.5476074,5.6269192,0.903,17.11,Abia
19056.0,5.62097186629,7.55673647204,0.3,3.1,0.37,1733.0,2500.0,139.0,4.0,2.0,5403.970703125,573036.1118774414,13.258704016184764,67318,1.2093944603114695,7.5476074,5.6269192,0.903,17.11,Abia
19058.0,5.62097186629,7.55673647204,0.3,3.1,0.37,1733.0,2500.0,139.0,4.0,2.0,5403.970703125,157110.43885650634,11.96470426924502,67318,1.2093944603114695,7.5476074,5.6269192,0.903,17.11,Abia
19060.0,5.62097186629,7.55673647204,0.3,3.1,0.37,1733.0,2500.0,139.0,4.0,2.0,5403.970703125,178325.39567565918,12.091365225989476,67318,1.2093944603114695,7.5476074,5.6269192,0.903,17.11,Abia
19061.0,5.29924489104,7.32849633635,10.8,74.3,0.293,1746.0,874.0,98.0,4.0,2.0,4115.0234375,601491.7625427246,13.307168119444782,51852,0.08258594088299877,7.3278809,5.2988268,0.617,17.11,Abia
19062.0,5.29924489104,7.32849633635,10.8,74.3,0.293,1746.0,874.0,98.0,4.0,2.0,4115.0234375,285135.54371134436,12.560719938162402,51852,0.08258594088299877,7.3278809,5.2988268,0.617,17.11,Abia
19063.0,5.29924489104,7.32849633635,10.8,74.3,0.293,1746.0,874.0,98.0,4.0,2.0,4115.0234375,501807.022277832,13.12597090699317,51852,0.08258594088299877,7.3278809,5.2988268,0.617,17.11,Abia
19064.0,5.29924489104,7.32849633635,10.8,74.3,0.293,1746.0,874.0,98.0,4.0,2.0,4115.0234375,435637.741607666,12.984566309096822,51852,0.08258594088299877,7.3278809,5.2988268,0.617,17.11,Abia
19066.0,5.29924489104,7.32849633635,10.8,74.3,0.293,1746.0,874.0,98.0,4.0,2.0,4115.0234375,197178.5856221517,12.191865123074356,51852,0.08258594088299877,7.3278809,5.2988268,0.617,17.11,Abia
19068.0,5.29924489104,7.32849633635,10.8,74.3,0.293,1746.0,874.0,98.0,4.0,2.0,4115.0234375,326382.8380584717,12.69582632121202,51852,0.08258594088299877,7.3278809,5.2988268,0.617,17.11,Abia
19069.0,5.29924489104,7.32849633635,10.8,74.3,0.293,1746.0,874.0,98.0,4.0,2.0,4115.0234375,158932.07016296388,11.97623215823344,51852,0.08258594088299877,7.3278809,5.2988268,0.617,17.11,Abia
19070.0,5.29924489104,7.32849633635,10.8,74.3,0.293,1746.0,874.0,98.0,4.0,2.0,4115.0234375,251343.1675338745,12.434574485675364,51852,0.08258594088299877,7.3278809,5.2988268,0.617,17.11,Abia
19071.0,5.29924489104,7.32849633635,10.8,74.3,0.293,1746.0,874.0,98.0,4.0,2.0,4115.0234375,136678.60541381835,11.825387502883483,51852,0.08258594088299877,7.3278809,5.2988268,0.617,17.11,Abia
19072.0,5.29924489104,7.32849633635,10.8,74.3,0.293,1746.0,874.0,98.0,4.0,2.0,4115.0234375,332684.8264956157,12.71495085379976,51852,0.08258594088299877,7.3278809,5.2988268,0.617,17.11,Abia
19073.0,5.22663914114,7.42083378557,0.2,60.0,0.25,1795.0,767.0,93.0,4.0,2.0,5029.37158203125,103629.1841308594,11.548574269242316,37341,0.9186964527922786,7.4157715,5.233187,0.442,17.11,Abia
19075.0,5.22663914114,7.42083378557,0.2,60.0,0.25,1795.0,767.0,93.0,4.0,2.0,5029.37158203125,258038.8110656738,12.46086528307733,37341,0.9186964527922786,7.4157715,5.233187,0.442,17.11,Abia
19076.0,5.22663914114,7.42083378557,0.2,60.0,0.25,1795.0,767.0,93.0,4.0,2.0,5029.37158203125,105737.14270019533,11.56871150748558,37341,0.9186964527922786,7.4157715,5.233187,0.442,17.11,Abia
19077.0,5.22663914114,7.42083378557,0.2,60.0,0.25,1795.0,767.0,93.0,4.0,2.0,5029.37158203125,746512.6214408875,13.52316780330792,37341,0.9186964527922786,7.4157715,5.233187,0.442,17.11,Abia
